Plot Title: 20983688,,,,,
#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 20983688, SEN S/N: 20983688)","Intensity, lum/ft² (LGR S/N: 20983688, SEN S/N: 20983688)",Stopped (LGR S/N: 20983688),End Of File (LGR S/N: 20983688)
259,11/09/22 1:56:00 PM,84.04,1465.04,,
260,11/09/22 1:56:20 PM,83.96,1283.33,,
261,11/09/22 1:56:40 PM,83.89,1354.68,,
262,11/09/22 1:57:00 PM,83.89,1207.7,,
263,11/09/22 1:57:20 PM,83.73,1179.64,,
264,11/09/22 1:57:40 PM,83.73,1283.33,,
265,11/09/22 1:58:00 PM,83.81,1301.89,,
266,11/09/22 1:58:20 PM,83.81,1177.74,,
267,11/09/22 1:58:40 PM,83.81,1508.32,,
268,11/09/22 1:59:00 PM,83.89,1499.28,,
269,11/09/22 1:59:20 PM,83.96,2641.82,,
270,11/09/22 1:59:40 PM,83.89,2120.5,,
271,11/09/22 2:00:00 PM,84.04,1680.04,,
272,11/09/22 2:00:20 PM,83.96,1548.28,,
273,11/09/22 2:00:40 PM,84.04,2664.66,,
274,11/09/22 2:01:00 PM,84.2,3211.67,,
275,11/09/22 2:01:20 PM,84.35,3107.97,,
276,11/09/22 2:01:40 PM,84.43,2442.05,,
277,11/09/22 2:02:00 PM,84.51,2442.05,,
278,11/09/22 2:02:20 PM,84.35,1934.04,,
279,11/09/22 2:02:40 PM,84.43,2020.61,,
280,11/09/22 2:03:00 PM,84.27,1561.12,,
281,11/09/22 2:03:20 PM,84.2,2544.79,,
282,11/09/22 2:03:40 PM,84.2,2130.01,,
283,11/09/22 2:04:00 PM,84.35,3142.22,,
284,11/09/22 2:04:20 PM,84.35,2015.85,,
285,11/09/22 2:04:40 PM,84.35,2188.99,,
286,11/09/22 2:05:00 PM,84.27,1512.13,,
287,11/09/22 2:05:20 PM,84.27,1933.56,,
288,11/09/22 2:05:40 PM,84.27,1544,,
289,11/09/22 2:06:00 PM,84.2,1672.9,,
290,11/09/22 2:06:20 PM,84.04,1671.95,,
291,11/09/22 2:06:40 PM,83.96,981.29,,
292,11/09/22 2:07:00 PM,83.89,793.64,,
293,11/09/22 2:07:20 PM,83.73,744.89,,
294,11/09/22 2:07:40 PM,83.58,752.02,,
295,11/09/22 2:08:00 PM,83.58,728.48,,
296,11/09/22 2:08:20 PM,83.66,625.02,,
297,11/09/22 2:08:40 PM,83.5,599.81,,
298,11/09/22 2:09:00 PM,83.5,709.21,,
299,11/09/22 2:09:20 PM,83.42,722.05,,
300,11/09/22 2:09:40 PM,83.42,738.23,,
301,11/09/22 2:10:00 PM,83.35,694.94,,
302,11/09/22 2:10:20 PM,83.27,643.57,,
303,11/09/22 2:10:40 PM,83.35,1318.53,,
304,11/09/22 2:11:00 PM,83.5,1428.89,,
305,11/09/22 2:11:20 PM,83.5,1272.39,,
306,11/09/22 2:11:40 PM,83.5,1583,,
307,11/09/22 2:12:00 PM,83.5,1118.28,,
308,11/09/22 2:12:20 PM,83.35,1352.78,,
309,11/09/22 2:12:40 PM,83.5,1163.94,,
310,11/09/22 2:13:00 PM,83.5,1395.11,,
311,11/09/22 2:13:20 PM,83.5,1106.86,,
312,11/09/22 2:13:40 PM,83.5,1530.68,,
313,11/09/22 2:14:00 PM,83.58,1920.72,,
314,11/09/22 2:14:20 PM,83.58,1778.97,,
315,11/09/22 2:14:40 PM,83.66,1723.32,,
316,11/09/22 2:15:00 PM,83.66,1534.48,,
317,11/09/22 2:15:20 PM,83.66,1397.49,,
318,11/09/22 2:15:40 PM,83.58,1053.59,,
319,11/09/22 2:16:00 PM,83.5,1123.04,,
320,11/09/22 2:16:20 PM,83.5,1279.05,,
321,11/09/22 2:16:40 PM,83.58,1468.84,,
322,11/09/22 2:17:00 PM,83.5,1579.2,,
323,11/09/22 2:17:20 PM,83.42,1214.84,,
324,11/09/22 2:17:40 PM,83.42,1311.87,,
325,11/09/22 2:18:00 PM,83.5,889.96,,
326,11/09/22 2:18:20 PM,83.58,1668.14,,
327,11/09/22 2:18:40 PM,83.58,1666.24,,
328,11/09/22 2:19:00 PM,83.81,1748.53,,
329,11/09/22 2:19:20 PM,83.73,1847.47,,
